date,Next_Regime_0,Next_Regime_1,Next_Regime_2,Next_Regime_3,Next_Regime_4,Next_Regime_5
1977-02-01,0.21484986811737,0.1683489102405508,0.21062089024125483,0.2014847795519037,0.10039495251667767,0.10430059933224273
1977-03-01,0.20845799670482915,0.17062676136501,0.21259766686691295,0.2040308927167624,0.10123253739056057,0.10305414495592467
1977-04-01,0.2044113106895507,0.16956505860258927,0.2165039793843226,0.20832788284562442,0.09857174443151812,0.10262002404639468
1977-05-01,0.207580610604294,0.17069954883551067,0.2124711739435415,0.20701734774574837,0.09980585567157,0.10242546319933529
1977-06-01,0.20673317188546247,0.1694137984776849,0.2148399490583555,0.20721559725986177,0.09916879312259057,0.10262869019604451
1977-07-01,0.21133940805021176,0.1713989611160131,0.20917645939074425,0.2060219459088217,0.098267258635922,0.10379596689828692
1977-08-01,0.21244521195127478,0.17138916006898017,0.20789288878086828,0.20795108504942997,0.09786706371455907,0.10245459043488749
1977-09-01,0.20964346753517737,0.1698271433308202,0.21162306930581204,0.20845639868144306,0.09858120601201525,0.10186871513473202
1977-10-01,0.21371501865429737,0.1704820453422089,0.2086545319570762,0.2044850070594773,0.09895116391180918,0.10371223307513085
1977-11-01,0.21128708701735882,0.17046043161061755,0.21050886526599374,0.2066783157794954,0.09745947422884293,0.1036058260976913
1977-12-01,0.2184229889969745,0.17002237611533347,0.2061854607554068,0.19934464792390785,0.1016721240761282,0.10435240213224904
1978-01-01,0.3419969509992735,0.14070683739650247,0.16443546651212815,0.15746255373848328,0.10279248767820032,0.09260570367541195
1978-02-01,0.21294348734442495,0.1692049973557265,0.2110240412833561,0.20238974360700984,0.10091868123711435,0.1035190491723682
1978-03-01,0.20731988233775156,0.16886069381099342,0.21596513046919247,0.2038981792123428,0.10011874323743768,0.10383737093228174
1978-04-01,0.20582247662248554,0.16953660594938522,0.21642399396896575,0.20508622890123848,0.0995840511360582,0.10354664342186647
1978-05-01,0.21049735304815143,0.1710891308769273,0.21010032115260643,0.20667679059210153,0.09829436977291171,0.10334203455730133
1978-06-01,0.20349330281735162,0.17012424525013242,0.21612066306458197,0.21000243065887733,0.09811428661036696,0.10214507159868934
1978-07-01,0.24555523610512653,0.1650571888055705,0.19371791232419958,0.1945706848488329,0.10014857057057931,0.10095040734569088
1978-08-01,0.21114068612185743,0.17214712901546325,0.2090844414511106,0.20227168323048525,0.10038988833968343,0.10496617184139982
